intersection_id,year,pedestrian_death_or_injury,total_death_or_injury
50014.0,2013,0.0,0.0
50014.0,2014,0.0,0.0
50014.0,2015,0.0,0.0
50014.0,2016,0.0,0.0
50014.0,2017,0.0,0.0
50014.0,2018,0.0,0.0
50014.0,2019,0.0,0.0
50014.0,2020,0.0,0.0
50014.0,2021,0.0,0.0
50014.0,2022,0.0,0.0
50014.0,2023,0.0,0.0
50014.0,2024,0.0,0.0
11568.0,2013,0.0,0.0
11568.0,2014,0.0,0.0
11568.0,2015,0.0,0.0
11568.0,2016,0.0,0.0
11568.0,2017,0.0,0.0
11568.0,2018,0.0,0.0
11568.0,2019,0.0,0.0
11568.0,2020,0.0,0.0
11568.0,2021,0.0,0.0
11568.0,2022,0.0,0.0
11568.0,2023,0.0,0.0
11568.0,2024,0.0,0.0
50019.0,2013,0.0,0.0
50019.0,2014,0.0,0.0
50019.0,2015,0.0,0.0
50019.0,2016,0.0,0.0
50019.0,2017,0.0,0.0
50019.0,2018,0.0,0.0
50019.0,2019,0.0,0.0
50019.0,2020,0.0,0.0
50019.0,2021,0.0,0.0
50019.0,2022,0.0,0.0
50019.0,2023,0.0,0.0
50019.0,2024,0.0,0.0
50022.0,2013,0.0,0.0
50022.0,2014,0.0,0.0
50022.0,2015,0.0,0.0
50022.0,2016,0.0,0.0
50022.0,2017,0.0,0.0
50022.0,2018,0.0,0.0
50022.0,2019,0.0,0.0
50022.0,2020,0.0,0.0
50022.0,2021,0.0,0.0
50022.0,2022,0.0,0.0
50022.0,2023,0.0,0.0
50022.0,2024,0.0,0.0
50023.0,2013,0.0,0.0
50023.0,2014,0.0,0.0
50023.0,2015,0.0,0.0
50023.0,2016,0.0,0.0
50023.0,2017,0.0,0.0
50023.0,2018,0.0,0.0
50023.0,2019,0.0,0.0
50023.0,2020,0.0,0.0
50023.0,2021,0.0,0.0
50023.0,2022,0.0,0.0
50023.0,2023,0.0,0.0
50023.0,2024,0.0,0.0
50025.0,2013,0.0,0.0
50025.0,2014,0.0,0.0
50025.0,2015,0.0,0.0
50025.0,2016,0.0,0.0
50025.0,2017,0.0,0.0
50025.0,2018,0.0,0.0
50025.0,2019,0.0,0.0
50025.0,2020,0.0,0.0
50025.0,2021,0.0,0.0
50025.0,2022,0.0,0.0
50025.0,2023,0.0,0.0
50025.0,2024,0.0,0.0
50026.0,2013,0.0,0.0
50026.0,2014,0.0,0.0
50026.0,2015,0.0,0.0
50026.0,2016,0.0,0.0
50026.0,2017,0.0,0.0
50026.0,2018,0.0,0.0
50026.0,2019,0.0,0.0
50026.0,2020,0.0,0.0
50026.0,2021,0.0,0.0
50026.0,2022,0.0,0.0
50026.0,2023,0.0,0.0
50026.0,2024,0.0,0.0
50027.0,2013,0.0,0.0
50027.0,2014,0.0,0.0
50027.0,2015,0.0,0.0
50027.0,2016,0.0,1.0
50027.0,2017,0.0,0.0
50027.0,2018,0.0,0.0
50027.0,2019,0.0,0.0
50027.0,2020,0.0,0.0
50027.0,2021,0.0,0.0
50027.0,2022,0.0,0.0
50027.0,2023,0.0,0.0
50027.0,2024,0.0,0.0
50051.0,2013,0.0,0.0
50051.0,2014,0.0,1.0
50051.0,2015,0.0,0.0
50051.0,2016,0.0,0.0
50051.0,2017,0.0,0.0
50051.0,2018,0.0,0.0
50051.0,2019,0.0,1.0
50051.0,2020,0.0,0.0
50051.0,2021,0.0,0.0
50051.0,2022,0.0,1.0
50051.0,2023,0.0,0.0
50051.0,2024,0.0,0.0
10448.0,2013,0.0,0.0
10448.0,2014,0.0,0.0
10448.0,2015,0.0,0.0
10448.0,2016,0.0,0.0
10448.0,2017,0.0,0.0
10448.0,2018,0.0,0.0
10448.0,2019,0.0,0.0
10448.0,2020,0.0,0.0
10448.0,2021,0.0,0.0
10448.0,2022,0.0,0.0
10448.0,2023,0.0,0.0
10448.0,2024,0.0,0.0
50054.0,2013,0.0,0.0
50054.0,2014,0.0,0.0
50054.0,2015,0.0,0.0
50054.0,2016,0.0,0.0
50054.0,2017,0.0,0.0
50054.0,2018,0.0,0.0
50054.0,2019,0.0,0.0
50054.0,2020,0.0,0.0
50054.0,2021,0.0,0.0
50054.0,2022,0.0,0.0
50054.0,2023,0.0,0.0
50054.0,2024,0.0,0.0
10449.0,2013,0.0,0.0
10449.0,2014,0.0,0.0
10449.0,2015,0.0,0.0
10449.0,2016,0.0,0.0
10449.0,2017,0.0,0.0
10449.0,2018,0.0,0.0
10449.0,2019,0.0,0.0
10449.0,2020,0.0,0.0
10449.0,2021,0.0,0.0
10449.0,2022,0.0,0.0
10449.0,2023,0.0,0.0
10449.0,2024,0.0,0.0
10460.0,2013,0.0,0.0
10460.0,2014,0.0,2.0
10460.0,2015,0.0,0.0
10460.0,2016,0.0,0.0
10460.0,2017,0.0,0.0
10460.0,2018,0.0,0.0
10460.0,2019,0.0,0.0
10460.0,2020,0.0,0.0
10460.0,2021,0.0,0.0
10460.0,2022,0.0,0.0
10460.0,2023,0.0,0.0
10460.0,2024,0.0,0.0
50057.0,2013,0.0,0.0
50057.0,2014,0.0,0.0
50057.0,2015,0.0,0.0
50057.0,2016,0.0,0.0
50057.0,2017,0.0,0.0
50057.0,2018,0.0,0.0
50057.0,2019,0.0,0.0
50057.0,2020,0.0,0.0
50057.0,2021,0.0,0.0
50057.0,2022,0.0,0.0
50057.0,2023,0.0,0.0
50057.0,2024,0.0,0.0
50059.0,2013,0.0,0.0
50059.0,2014,0.0,0.0
50059.0,2015,0.0,0.0
50059.0,2016,0.0,0.0
50059.0,2017,0.0,0.0
50059.0,2018,0.0,0.0
50059.0,2019,0.0,0.0
50059.0,2020,0.0,0.0
50059.0,2021,0.0,0.0
50059.0,2022,0.0,0.0
50059.0,2023,0.0,0.0
50059.0,2024,0.0,0.0
50062.0,2013,0.0,0.0
50062.0,2014,0.0,0.0
50062.0,2015,0.0,0.0
50062.0,2016,0.0,0.0
50062.0,2017,0.0,0.0
50062.0,2018,0.0,0.0
50062.0,2019,0.0,0.0
50062.0,2020,0.0,0.0
50062.0,2021,0.0,0.0
50062.0,2022,0.0,0.0
50062.0,2023,0.0,0.0
50062.0,2024,0.0,0.0
50063.0,2013,0.0,0.0
50063.0,2014,0.0,0.0
50063.0,2015,0.0,0.0
50063.0,2016,0.0,0.0
50063.0,2017,0.0,0.0
50063.0,2018,0.0,1.0
50063.0,2019,0.0,0.0
50063.0,2020,0.0,0.0
50063.0,2021,0.0,0.0
50063.0,2022,0.0,0.0
50063.0,2023,0.0,0.0
50063.0,2024,0.0,0.0
10472.0,2013,0.0,0.0
10472.0,2014,0.0,0.0
10472.0,2015,0.0,0.0
10472.0,2016,0.0,0.0
10472.0,2017,0.0,0.0
10472.0,2018,0.0,0.0
10472.0,2019,0.0,0.0
10472.0,2020,0.0,0.0
10472.0,2021,0.0,0.0
10472.0,2022,0.0,0.0
10472.0,2023,0.0,0.0
10472.0,2024,0.0,0.0
50065.0,2013,0.0,0.0
50065.0,2014,0.0,0.0
50065.0,2015,0.0,0.0
50065.0,2016,0.0,0.0
50065.0,2017,0.0,0.0
50065.0,2018,0.0,0.0
50065.0,2019,0.0,0.0
50065.0,2020,0.0,0.0
50065.0,2021,0.0,0.0
50065.0,2022,0.0,0.0
50065.0,2023,0.0,0.0
50065.0,2024,0.0,0.0
10470.0,2013,0.0,0.0
10470.0,2014,0.0,0.0
10470.0,2015,0.0,0.0
10470.0,2016,0.0,0.0
10470.0,2017,0.0,0.0
10470.0,2018,0.0,0.0
10470.0,2019,0.0,0.0
10470.0,2020,0.0,0.0
10470.0,2021,0.0,0.0
10470.0,2022,0.0,0.0
10470.0,2023,0.0,0.0
10470.0,2024,0.0,0.0
50067.0,2013,0.0,0.0
50067.0,2014,0.0,0.0
50067.0,2015,0.0,0.0
50067.0,2016,0.0,0.0
50067.0,2017,0.0,0.0
50067.0,2018,0.0,0.0
50067.0,2019,0.0,0.0
50067.0,2020,0.0,0.0
50067.0,2021,0.0,0.0
50067.0,2022,0.0,0.0
50067.0,2023,0.0,0.0
50067.0,2024,0.0,0.0
50068.0,2013,0.0,0.0
50068.0,2014,0.0,0.0
50068.0,2015,0.0,0.0
50068.0,2016,0.0,0.0
50068.0,2017,0.0,0.0
50068.0,2018,0.0,0.0
50068.0,2019,0.0,0.0
50068.0,2020,0.0,0.0
50068.0,2021,0.0,0.0
50068.0,2022,0.0,0.0
50068.0,2023,0.0,0.0
50068.0,2024,0.0,0.0
50069.0,2013,0.0,0.0
50069.0,2014,0.0,0.0
50069.0,2015,0.0,0.0
50069.0,2016,0.0,0.0
50069.0,2017,0.0,0.0
50069.0,2018,0.0,0.0
50069.0,2019,0.0,0.0
50069.0,2020,0.0,0.0
50069.0,2021,0.0,0.0
50069.0,2022,0.0,0.0
50069.0,2023,0.0,0.0
50069.0,2024,0.0,0.0
10471.0,2013,0.0,0.0
10471.0,2014,0.0,0.0
10471.0,2015,0.0,0.0
10471.0,2016,0.0,0.0
10471.0,2017,0.0,0.0
10471.0,2018,0.0,0.0
10471.0,2019,0.0,0.0
10471.0,2020,0.0,0.0
10471.0,2021,0.0,0.0
10471.0,2022,0.0,0.0
10471.0,2023,0.0,0.0
10471.0,2024,0.0,0.0
50071.0,2013,0.0,0.0
50071.0,2014,0.0,0.0
50071.0,2015,0.0,0.0
50071.0,2016,0.0,0.0
50071.0,2017,0.0,0.0
50071.0,2018,0.0,0.0
50071.0,2019,0.0,0.0
50071.0,2020,0.0,0.0
50071.0,2021,0.0,0.0
50071.0,2022,0.0,0.0
50071.0,2023,0.0,0.0
50071.0,2024,0.0,0.0
50072.0,2013,0.0,0.0
50072.0,2014,0.0,0.0
50072.0,2015,0.0,0.0
50072.0,2016,0.0,0.0
50072.0,2017,0.0,0.0
50072.0,2018,0.0,0.0
50072.0,2019,0.0,0.0
50072.0,2020,0.0,0.0
50072.0,2021,0.0,0.0
50072.0,2022,0.0,0.0
50072.0,2023,0.0,0.0
50072.0,2024,0.0,0.0
50073.0,2013,0.0,0.0
50073.0,2014,0.0,0.0
50073.0,2015,0.0,0.0
50073.0,2016,0.0,0.0
50073.0,2017,0.0,0.0
50073.0,2018,0.0,0.0
50073.0,2019,0.0,0.0
50073.0,2020,0.0,0.0
50073.0,2021,0.0,0.0
50073.0,2022,0.0,0.0
50073.0,2023,0.0,0.0
50073.0,2024,0.0,0.0
50074.0,2013,0.0,0.0
50074.0,2014,0.0,0.0
50074.0,2015,0.0,0.0
50074.0,2016,0.0,0.0
50074.0,2017,0.0,0.0
50074.0,2018,0.0,0.0
50074.0,2019,0.0,0.0
50074.0,2020,0.0,0.0
50074.0,2021,0.0,0.0
50074.0,2022,0.0,0.0
50074.0,2023,0.0,0.0
50074.0,2024,0.0,0.0
10487.0,2013,0.0,0.0
10487.0,2014,1.0,1.0
10487.0,2015,0.0,0.0
10487.0,2016,0.0,1.0
10487.0,2017,0.0,0.0
10487.0,2018,0.0,0.0
10487.0,2019,0.0,0.0
10487.0,2020,0.0,0.0
10487.0,2021,0.0,0.0
10487.0,2022,0.0,0.0
10487.0,2023,0.0,0.0
10487.0,2024,0.0,0.0
50076.0,2013,0.0,0.0
50076.0,2014,0.0,0.0
50076.0,2015,0.0,0.0
50076.0,2016,0.0,0.0
50076.0,2017,0.0,0.0
50076.0,2018,0.0,0.0
50076.0,2019,0.0,0.0
50076.0,2020,0.0,0.0
50076.0,2021,0.0,0.0
50076.0,2022,0.0,0.0
50076.0,2023,0.0,0.0
50076.0,2024,0.0,0.0
50077.0,2013,0.0,0.0
50077.0,2014,0.0,0.0
50077.0,2015,0.0,0.0
50077.0,2016,0.0,0.0
50077.0,2017,0.0,0.0
50077.0,2018,0.0,0.0
50077.0,2019,0.0,0.0
50077.0,2020,0.0,0.0
50077.0,2021,0.0,0.0
50077.0,2022,0.0,0.0
50077.0,2023,0.0,0.0
50077.0,2024,0.0,0.0
50078.0,2013,0.0,0.0
50078.0,2014,0.0,0.0
50078.0,2015,0.0,0.0
50078.0,2016,0.0,0.0
50078.0,2017,0.0,0.0
50078.0,2018,0.0,0.0
50078.0,2019,0.0,0.0
50078.0,2020,0.0,0.0
50078.0,2021,0.0,0.0
50078.0,2022,0.0,0.0
50078.0,2023,0.0,0.0
50078.0,2024,0.0,0.0
50079.0,2013,0.0,0.0
50079.0,2014,0.0,0.0
50079.0,2015,0.0,0.0
50079.0,2016,0.0,0.0
50079.0,2017,0.0,0.0
50079.0,2018,1.0,1.0
50079.0,2019,1.0,1.0
50079.0,2020,0.0,0.0
50079.0,2021,0.0,1.0
50079.0,2022,0.0,0.0
50079.0,2023,0.0,0.0
50079.0,2024,0.0,0.0
10437.0,2013,0.0,0.0
10437.0,2014,0.0,0.0
10437.0,2015,0.0,0.0
10437.0,2016,0.0,0.0
10437.0,2017,0.0,0.0
10437.0,2018,0.0,0.0
10437.0,2019,0.0,0.0
10437.0,2020,0.0,0.0
10437.0,2021,0.0,1.0
10437.0,2022,0.0,0.0
10437.0,2023,0.0,0.0
10437.0,2024,0.0,1.0
50081.0,2013,0.0,0.0
50081.0,2014,0.0,0.0
50081.0,2015,0.0,0.0
50081.0,2016,0.0,0.0
50081.0,2017,0.0,0.0
50081.0,2018,0.0,0.0
50081.0,2019,0.0,0.0
50081.0,2020,0.0,0.0
50081.0,2021,0.0,0.0
50081.0,2022,0.0,0.0
50081.0,2023,0.0,0.0
50081.0,2024,0.0,0.0
50083.0,2013,0.0,0.0
50083.0,2014,0.0,0.0
50083.0,2015,0.0,0.0
50083.0,2016,0.0,0.0
50083.0,2017,0.0,0.0
50083.0,2018,0.0,0.0
50083.0,2019,0.0,0.0
50083.0,2020,0.0,0.0
50083.0,2021,0.0,0.0
50083.0,2022,0.0,0.0
50083.0,2023,0.0,0.0
50083.0,2024,0.0,0.0
50084.0,2013,0.0,0.0
50084.0,2014,0.0,0.0
50084.0,2015,0.0,0.0
50084.0,2016,0.0,0.0
50084.0,2017,0.0,0.0
50084.0,2018,0.0,0.0
50084.0,2019,0.0,0.0
50084.0,2020,0.0,0.0
50084.0,2021,0.0,0.0
50084.0,2022,0.0,0.0
50084.0,2023,0.0,0.0
50084.0,2024,0.0,0.0
10481.0,2013,0.0,0.0
10481.0,2014,0.0,0.0
10481.0,2015,0.0,1.0
10481.0,2016,0.0,0.0
10481.0,2017,0.0,0.0
10481.0,2018,0.0,0.0
10481.0,2019,0.0,0.0
10481.0,2020,0.0,0.0
10481.0,2021,0.0,0.0
10481.0,2022,0.0,0.0
10481.0,2023,0.0,0.0
10481.0,2024,0.0,0.0
50094.0,2013,0.0,0.0
50094.0,2014,0.0,0.0
50094.0,2015,0.0,0.0
50094.0,2016,0.0,0.0
50094.0,2017,0.0,0.0
50094.0,2018,0.0,0.0
50094.0,2019,0.0,0.0
50094.0,2020,0.0,0.0
50094.0,2021,0.0,0.0
50094.0,2022,0.0,0.0
50094.0,2023,0.0,0.0
50094.0,2024,0.0,0.0
50096.0,2013,0.0,0.0
50096.0,2014,0.0,0.0
50096.0,2015,0.0,0.0
50096.0,2016,0.0,0.0
50096.0,2017,0.0,0.0
50096.0,2018,0.0,0.0
50096.0,2019,0.0,0.0
50096.0,2020,0.0,0.0
50096.0,2021,1.0,1.0
50096.0,2022,0.0,0.0
50096.0,2023,0.0,0.0
50096.0,2024,0.0,0.0
50099.0,2013,0.0,0.0
50099.0,2014,0.0,0.0
50099.0,2015,0.0,0.0
50099.0,2016,0.0,0.0
50099.0,2017,0.0,0.0
50099.0,2018,0.0,0.0
50099.0,2019,0.0,0.0
50099.0,2020,0.0,0.0
50099.0,2021,0.0,0.0
50099.0,2022,0.0,0.0
50099.0,2023,0.0,0.0
50099.0,2024,0.0,0.0
50112.0,2013,0.0,0.0
50112.0,2014,0.0,0.0
50112.0,2015,0.0,0.0
50112.0,2016,0.0,0.0
50112.0,2017,0.0,0.0
50112.0,2018,0.0,0.0
50112.0,2019,0.0,0.0
50112.0,2020,0.0,0.0
50112.0,2021,0.0,0.0
50112.0,2022,0.0,0.0
50112.0,2023,0.0,0.0
50112.0,2024,0.0,0.0
50113.0,2013,0.0,0.0
50113.0,2014,0.0,0.0
50113.0,2015,0.0,0.0
50113.0,2016,0.0,0.0
50113.0,2017,0.0,0.0
50113.0,2018,0.0,0.0
50113.0,2019,0.0,0.0
50113.0,2020,0.0,0.0
50113.0,2021,0.0,0.0
50113.0,2022,0.0,0.0
50113.0,2023,0.0,0.0
50113.0,2024,0.0,0.0
50114.0,2013,0.0,0.0
50114.0,2014,0.0,0.0
50114.0,2015,0.0,0.0
50114.0,2016,0.0,0.0
50114.0,2017,0.0,0.0
50114.0,2018,0.0,0.0
50114.0,2019,0.0,0.0
50114.0,2020,0.0,0.0
50114.0,2021,0.0,0.0
50114.0,2022,0.0,0.0
50114.0,2023,0.0,0.0
50114.0,2024,0.0,0.0
10450.0,2013,0.0,0.0
10450.0,2014,0.0,0.0
10450.0,2015,0.0,0.0
10450.0,2016,0.0,0.0
10450.0,2017,0.0,0.0
10450.0,2018,0.0,0.0
10450.0,2019,0.0,1.0
10450.0,2020,0.0,0.0
10450.0,2021,0.0,0.0
10450.0,2022,0.0,0.0
10450.0,2023,0.0,0.0
10450.0,2024,0.0,0.0
10451.0,2013,0.0,0.0
10451.0,2014,0.0,0.0
10451.0,2015,0.0,0.0
10451.0,2016,0.0,0.0
10451.0,2017,0.0,0.0
10451.0,2018,0.0,0.0
10451.0,2019,0.0,0.0
10451.0,2020,0.0,0.0
10451.0,2021,0.0,0.0
10451.0,2022,0.0,0.0
10451.0,2023,0.0,0.0
10451.0,2024,0.0,0.0
10452.0,2013,0.0,0.0
10452.0,2014,0.0,0.0
10452.0,2015,0.0,0.0
10452.0,2016,0.0,0.0
10452.0,2017,0.0,0.0
10452.0,2018,0.0,0.0
10452.0,2019,0.0,1.0
10452.0,2020,0.0,0.0
10452.0,2021,0.0,0.0
10452.0,2022,0.0,0.0
10452.0,2023,0.0,0.0
10452.0,2024,0.0,0.0
50119.0,2013,0.0,0.0
50119.0,2014,0.0,0.0
50119.0,2015,0.0,0.0
50119.0,2016,0.0,0.0
50119.0,2017,0.0,0.0
50119.0,2018,0.0,0.0
50119.0,2019,0.0,0.0
50119.0,2020,0.0,0.0
50119.0,2021,0.0,0.0
50119.0,2022,0.0,0.0
50119.0,2023,0.0,0.0
50119.0,2024,0.0,0.0
10453.0,2013,0.0,1.0
10453.0,2014,0.0,0.0
10453.0,2015,0.0,0.0
10453.0,2016,0.0,0.0
10453.0,2017,0.0,0.0
10453.0,2018,0.0,0.0
10453.0,2019,0.0,0.0
10453.0,2020,0.0,0.0
10453.0,2021,0.0,0.0
10453.0,2022,0.0,0.0
10453.0,2023,0.0,0.0
10453.0,2024,0.0,0.0
50121.0,2013,0.0,0.0
50121.0,2014,0.0,0.0
50121.0,2015,0.0,0.0
50121.0,2016,0.0,0.0
50121.0,2017,0.0,0.0
50121.0,2018,0.0,0.0
50121.0,2019,0.0,0.0
50121.0,2020,0.0,0.0
50121.0,2021,0.0,0.0
50121.0,2022,0.0,0.0
50121.0,2023,0.0,0.0
50121.0,2024,0.0,0.0
10462.0,2013,0.0,0.0
10462.0,2014,0.0,0.0
10462.0,2015,0.0,0.0
10462.0,2016,0.0,0.0
10462.0,2017,0.0,0.0
10462.0,2018,0.0,0.0
10462.0,2019,0.0,0.0
10462.0,2020,0.0,0.0
10462.0,2021,0.0,0.0
10462.0,2022,0.0,0.0
10462.0,2023,0.0,0.0
10462.0,2024,0.0,0.0
10463.0,2013,0.0,1.0
10463.0,2014,0.0,0.0
10463.0,2015,0.0,0.0
10463.0,2016,0.0,0.0
10463.0,2017,0.0,0.0
10463.0,2018,0.0,0.0
10463.0,2019,0.0,1.0
10463.0,2020,0.0,0.0
10463.0,2021,0.0,0.0
10463.0,2022,0.0,0.0
10463.0,2023,0.0,0.0
10463.0,2024,0.0,0.0
10465.0,2013,0.0,0.0
10465.0,2014,0.0,0.0
10465.0,2015,0.0,0.0
10465.0,2016,0.0,0.0
10465.0,2017,0.0,0.0
10465.0,2018,0.0,1.0
10465.0,2019,0.0,0.0
10465.0,2020,0.0,0.0
10465.0,2021,0.0,0.0
10465.0,2022,0.0,0.0
10465.0,2023,0.0,0.0
10465.0,2024,0.0,0.0
50127.0,2013,0.0,0.0
50127.0,2014,0.0,0.0
50127.0,2015,0.0,0.0
50127.0,2016,0.0,0.0
50127.0,2017,0.0,0.0
50127.0,2018,0.0,0.0
50127.0,2019,0.0,0.0
50127.0,2020,0.0,0.0
50127.0,2021,0.0,0.0
50127.0,2022,0.0,0.0
50127.0,2023,0.0,0.0
50127.0,2024,0.0,0.0
50128.0,2013,0.0,1.0
50128.0,2014,0.0,0.0
50128.0,2015,0.0,0.0
50128.0,2016,0.0,0.0
50128.0,2017,0.0,0.0
50128.0,2018,0.0,0.0
50128.0,2019,0.0,0.0
50128.0,2020,0.0,0.0
50128.0,2021,0.0,0.0
50128.0,2022,0.0,0.0
50128.0,2023,0.0,0.0
50128.0,2024,0.0,0.0
10476.0,2013,2.0,4.0
10476.0,2014,0.0,0.0
10476.0,2015,0.0,1.0
10476.0,2016,1.0,1.0
10476.0,2017,0.0,0.0
10476.0,2018,0.0,0.0
10476.0,2019,0.0,0.0
10476.0,2020,0.0,0.0
10476.0,2021,0.0,0.0
10476.0,2022,0.0,1.0
10476.0,2023,1.0,1.0
10476.0,2024,0.0,1.0
50130.0,2013,0.0,0.0
50130.0,2014,0.0,0.0
50130.0,2015,0.0,0.0
50130.0,2016,0.0,0.0
50130.0,2017,0.0,0.0
50130.0,2018,0.0,0.0
50130.0,2019,0.0,0.0
50130.0,2020,1.0,1.0
50130.0,2021,0.0,0.0
50130.0,2022,0.0,1.0
50130.0,2023,0.0,0.0
50130.0,2024,0.0,0.0
50131.0,2013,0.0,0.0
50131.0,2014,0.0,0.0
50131.0,2015,0.0,0.0
50131.0,2016,0.0,0.0
50131.0,2017,0.0,0.0
50131.0,2018,0.0,0.0
50131.0,2019,0.0,0.0
50131.0,2020,0.0,0.0
50131.0,2021,0.0,0.0
50131.0,2022,0.0,0.0
50131.0,2023,1.0,1.0
50131.0,2024,0.0,0.0
10483.0,2013,0.0,0.0
10483.0,2014,0.0,0.0
10483.0,2015,0.0,0.0
10483.0,2016,0.0,1.0
10483.0,2017,0.0,0.0
10483.0,2018,0.0,0.0
10483.0,2019,0.0,0.0
10483.0,2020,0.0,0.0
10483.0,2021,0.0,0.0
10483.0,2022,0.0,0.0
10483.0,2023,0.0,0.0
10483.0,2024,0.0,0.0
50136.0,2013,0.0,0.0
50136.0,2014,0.0,0.0
50136.0,2015,0.0,0.0
50136.0,2016,1.0,1.0
50136.0,2017,0.0,1.0
50136.0,2018,0.0,0.0
50136.0,2019,0.0,0.0
50136.0,2020,0.0,0.0
50136.0,2021,0.0,0.0
50136.0,2022,0.0,0.0
50136.0,2023,0.0,0.0
50136.0,2024,0.0,0.0
10485.0,2013,0.0,0.0
10485.0,2014,0.0,0.0
10485.0,2015,0.0,0.0
10485.0,2016,0.0,0.0
10485.0,2017,0.0,1.0
10485.0,2018,1.0,1.0
10485.0,2019,0.0,0.0
10485.0,2020,0.0,1.0
10485.0,2021,0.0,1.0
10485.0,2022,0.0,1.0
10485.0,2023,0.0,0.0
10485.0,2024,0.0,1.0
10492.0,2013,0.0,1.0
10492.0,2014,0.0,0.0
10492.0,2015,0.0,0.0
10492.0,2016,0.0,0.0
10492.0,2017,0.0,0.0
10492.0,2018,0.0,0.0
10492.0,2019,0.0,0.0
10492.0,2020,0.0,0.0
10492.0,2021,0.0,0.0
10492.0,2022,0.0,0.0
10492.0,2023,0.0,0.0
10492.0,2024,0.0,0.0
10493.0,2013,0.0,0.0
10493.0,2014,0.0,0.0
10493.0,2015,0.0,0.0
10493.0,2016,0.0,0.0
10493.0,2017,0.0,0.0
10493.0,2018,0.0,0.0
10493.0,2019,0.0,0.0
10493.0,2020,0.0,1.0
10493.0,2021,0.0,0.0
10493.0,2022,0.0,1.0
10493.0,2023,0.0,0.0
10493.0,2024,0.0,0.0
50144.0,2013,0.0,0.0
50144.0,2014,0.0,0.0
50144.0,2015,0.0,0.0
50144.0,2016,0.0,0.0
50144.0,2017,0.0,0.0
50144.0,2018,0.0,0.0
50144.0,2019,0.0,0.0
50144.0,2020,0.0,0.0
50144.0,2021,0.0,0.0
50144.0,2022,0.0,0.0
50144.0,2023,0.0,0.0
50144.0,2024,0.0,0.0
50145.0,2013,0.0,0.0
50145.0,2014,0.0,0.0
50145.0,2015,0.0,0.0
50145.0,2016,0.0,0.0
50145.0,2017,0.0,0.0
50145.0,2018,0.0,0.0
50145.0,2019,0.0,0.0
50145.0,2020,0.0,0.0
50145.0,2021,0.0,0.0
50145.0,2022,0.0,0.0
50145.0,2023,0.0,0.0
50145.0,2024,0.0,0.0
50146.0,2013,0.0,0.0
50146.0,2014,0.0,0.0
50146.0,2015,0.0,1.0
50146.0,2016,0.0,0.0
50146.0,2017,0.0,1.0
50146.0,2018,0.0,0.0
50146.0,2019,0.0,0.0
50146.0,2020,0.0,0.0
50146.0,2021,0.0,0.0
50146.0,2022,0.0,0.0
50146.0,2023,0.0,0.0
50146.0,2024,1.0,1.0
50147.0,2013,0.0,0.0
50147.0,2014,0.0,0.0
50147.0,2015,0.0,0.0
50147.0,2016,0.0,0.0
50147.0,2017,0.0,0.0
50147.0,2018,0.0,0.0
50147.0,2019,0.0,0.0
50147.0,2020,0.0,0.0
50147.0,2021,0.0,0.0
50147.0,2022,0.0,0.0
50147.0,2023,0.0,0.0
50147.0,2024,0.0,0.0
50148.0,2013,0.0,0.0
50148.0,2014,0.0,0.0
50148.0,2015,0.0,0.0
50148.0,2016,0.0,1.0
50148.0,2017,0.0,0.0
50148.0,2018,0.0,0.0
50148.0,2019,0.0,0.0
50148.0,2020,0.0,0.0
50148.0,2021,0.0,0.0
50148.0,2022,0.0,0.0
50148.0,2023,0.0,0.0
50148.0,2024,0.0,0.0
50149.0,2013,0.0,0.0
50149.0,2014,0.0,0.0
50149.0,2015,0.0,0.0
50149.0,2016,0.0,0.0
50149.0,2017,0.0,0.0
50149.0,2018,0.0,1.0
50149.0,2019,0.0,0.0
50149.0,2020,0.0,0.0
50149.0,2021,0.0,0.0
50149.0,2022,0.0,1.0
50149.0,2023,0.0,0.0
50149.0,2024,0.0,0.0
11569.0,2013,0.0,0.0
11569.0,2014,0.0,0.0
11569.0,2015,0.0,0.0
11569.0,2016,0.0,0.0
11569.0,2017,0.0,0.0
11569.0,2018,0.0,0.0
11569.0,2019,0.0,0.0
11569.0,2020,0.0,0.0
11569.0,2021,0.0,0.0
11569.0,2022,0.0,0.0
11569.0,2023,0.0,0.0
11569.0,2024,0.0,0.0
50166.0,2013,0.0,0.0
50166.0,2014,0.0,0.0
50166.0,2015,0.0,0.0
50166.0,2016,0.0,0.0
50166.0,2017,0.0,0.0
50166.0,2018,0.0,0.0
50166.0,2019,0.0,0.0
50166.0,2020,0.0,0.0
50166.0,2021,0.0,0.0
50166.0,2022,0.0,0.0
50166.0,2023,0.0,0.0
50166.0,2024,0.0,0.0
50167.0,2013,0.0,0.0
50167.0,2014,0.0,0.0
50167.0,2015,0.0,0.0
50167.0,2016,0.0,0.0
50167.0,2017,0.0,0.0
50167.0,2018,0.0,0.0
50167.0,2019,0.0,0.0
50167.0,2020,0.0,0.0
50167.0,2021,0.0,0.0
50167.0,2022,0.0,0.0
50167.0,2023,0.0,0.0
50167.0,2024,0.0,0.0
50168.0,2013,0.0,0.0
50168.0,2014,0.0,0.0
50168.0,2015,0.0,0.0
50168.0,2016,0.0,0.0
50168.0,2017,0.0,0.0
50168.0,2018,0.0,0.0
50168.0,2019,0.0,0.0
50168.0,2020,0.0,0.0
50168.0,2021,0.0,0.0
